overall_rank,preproc_id,model_name,param_combo,best_val_acc,top_k_accuracy,best_epoch,convergence_speed,preprocessing_type,model_rank,preproc_rank,accuracy_improvement,class_diversity,class_freq_json,loss,accuracy,auc,precision,recall,val_loss,val_accuracy,val_auc,val_precision,val_recall,val_top_k_accuracy,threshold,value,method,size,iterations,sigma
22.0,binarize,chexnet,threshold-100_max_value-100_method-adaptive_gaussian,0.2028985470533371,0.39705882352941174,11,11,single,14.0,16.0,-0.0013012478050713205,8,"{0: 19, 1: 20, 2: 28, 3: 24, 4: 30, 5: 34, 6: 28, 7: 21}",2.267362594604492,0.2135922312736511,0.6065739393234253,0.1875,0.0436893217265605,2.1893978118896484,0.1764705926179886,0.5042943954467773,0.0,0.0,0.6617646813392639,100.0,100.0,adaptive,,,
24.0,binarize,chexnet,threshold-100_max_value-100_method-adaptive_mean,0.1884057968854904,0.3382352941176471,15,15,single,16.0,18.0,-0.015793997972918028,8,"{0: 26, 1: 20, 2: 23, 3: 33, 4: 22, 5: 28, 6: 22, 7: 30}",2.672531843185425,0.1067961156368255,0.5125618577003479,0.0784313753247261,0.0194174759089946,2.219527006149292,0.0882352963089943,0.4715768992900848,0.0,0.0,0.6176470518112183,100.0,100.0,adaptive,,,
23.0,binarize,chexnet,threshold-100_max_value-100_method-fixed,0.1911764740943908,0.45588235294117646,13,13,single,15.0,17.0,-0.013023320764017604,8,"{0: 31, 1: 28, 2: 31, 3: 27, 4: 15, 5: 33, 6: 17, 7: 22}",2.426246166229248,0.1262135952711105,0.5255544781684875,0.1599999964237213,0.0194174759089946,2.114715337753296,0.1176470592617988,0.5338451862335205,0.0,0.0,0.6323529481887817,100.0,100.0,fixed,,,
22.0,binarize,chexnet,threshold-100_max_value-127_method-adaptive_gaussian,0.2028985470533371,0.36764705882352944,1,1,single,14.0,16.0,-0.0013012478050713205,8,"{0: 26, 1: 27, 2: 25, 3: 11, 4: 15, 5: 39, 6: 34, 7: 27}",3.2043216228485107,0.0631067976355552,0.473637580871582,0.0543478243052959,0.0242718439549207,2.4722962379455566,0.1323529481887817,0.4816330671310425,0.0,0.0,0.5882353186607361,100.0,127.0,adaptive,,,
21.0,binarize,chexnet,threshold-100_max_value-127_method-adaptive_mean,0.2058823555707931,0.4117647058823529,3,3,single,13.0,15.0,0.0016825607123846786,8,"{0: 31, 1: 29, 2: 23, 3: 23, 4: 20, 5: 17, 6: 34, 7: 27}",2.642097949981689,0.1456310749053955,0.5074650049209595,0.2000000029802322,0.0436893217265605,2.1898632049560547,0.2058823555707931,0.5287011861801147,0.0,0.0,0.6617646813392639,100.0,127.0,adaptive,,,
23.0,binarize,chexnet,threshold-100_max_value-127_method-fixed,0.1911764740943908,0.36764705882352944,14,14,single,15.0,17.0,-0.013023320764017604,8,"{0: 21, 1: 25, 2: 44, 3: 28, 4: 20, 5: 22, 6: 26, 7: 18}",2.37593674659729,0.1553398072719574,0.5603665709495544,0.2000000029802322,0.0339805819094181,2.162166118621826,0.1323529481887817,0.5292882323265076,0.0,0.0,0.6764705777168274,100.0,127.0,fixed,,,
21.0,binarize,chexnet,threshold-100_max_value-200_method-adaptive_gaussian,0.2058823555707931,0.3382352941176471,13,13,single,13.0,15.0,0.0016825607123846786,8,"{0: 20, 1: 15, 2: 32, 3: 27, 4: 25, 5: 23, 6: 36, 7: 26}",2.489909648895264,0.1650485396385193,0.5428863763809204,0.145454540848732,0.0388349518179893,2.187971591949463,0.0882352963089943,0.4936820268630981,0.0,0.0,0.6176470518112183,100.0,200.0,adaptive,,,
25.0,binarize,chexnet,threshold-100_max_value-200_method-adaptive_mean,0.1764705926179886,0.38235294117647056,4,4,single,17.0,19.0,-0.02772920224041983,8,"{0: 25, 1: 29, 2: 28, 3: 34, 4: 20, 5: 25, 6: 25, 7: 18}",2.6012558937072754,0.1310679614543914,0.533898115158081,0.0714285746216774,0.0194174759089946,2.211962938308716,0.1323529481887817,0.5080480575561523,0.0,0.0,0.6176470518112183,100.0,200.0,adaptive,,,
17.0,binarize,chexnet,threshold-100_max_value-200_method-fixed,0.2352941185235977,0.4117647058823529,1,1,single,9.0,11.0,0.031094323665189272,8,"{0: 22, 1: 25, 2: 32, 3: 33, 4: 27, 5: 34, 6: 22, 7: 9}",2.913559675216675,0.1407766938209533,0.5172478556632996,0.1842105239629745,0.0679611638188362,2.431741952896118,0.147058829665184,0.4950723350048065,0.5,0.0294117648154497,0.6029411554336548,100.0,200.0,fixed,,,
16.0,binarize,chexnet,threshold-100_max_value-220_method-adaptive_gaussian,0.2463768124580383,0.35294117647058826,5,5,single,8.0,10.0,0.042177017599629885,8,"{0: 26, 1: 14, 2: 36, 3: 34, 4: 27, 5: 25, 6: 25, 7: 17}",2.741119861602783,0.0922330096364021,0.4956842362880707,0.125,0.0339805819094181,2.188987970352173,0.1176470592617988,0.4934503138065338,0.0,0.0,0.6176470518112183,100.0,220.0,adaptive,,,
19.0,binarize,chexnet,threshold-100_max_value-220_method-adaptive_mean,0.2205882370471954,0.3235294117647059,15,15,single,11.0,13.0,0.01638844218878699,8,"{0: 30, 1: 24, 2: 16, 3: 14, 4: 17, 5: 31, 6: 45, 7: 27}",2.4447200298309326,0.1990291327238083,0.5617300271987915,0.2040816396474838,0.0485436879098415,2.2097182273864746,0.0882352963089943,0.5036918520927429,0.0,0.0,0.6470588445663452,100.0,220.0,adaptive,,,
16.0,binarize,chexnet,threshold-100_max_value-220_method-fixed,0.2463768124580383,0.4411764705882353,1,1,single,8.0,10.0,0.042177017599629885,8,"{0: 32, 1: 27, 2: 29, 3: 26, 4: 20, 5: 17, 6: 31, 7: 22}",3.0057101249694824,0.1067961156368255,0.5084598660469055,0.1204819306731224,0.0485436879098415,2.514557123184204,0.0882352963089943,0.4822973012924194,0.0769230797886848,0.0147058824077248,0.6176470518112183,100.0,220.0,fixed,,,
22.0,binarize,chexnet,threshold-100_max_value-255_method-adaptive_gaussian,0.2028985470533371,0.4264705882352941,9,9,single,14.0,16.0,-0.0013012478050713205,8,"{0: 33, 1: 29, 2: 17, 3: 25, 4: 16, 5: 37, 6: 31, 7: 16}",2.6060163974761963,0.116504855453968,0.5322468876838684,0.0769230797886848,0.0194174759089946,2.1201229095458984,0.147058829665184,0.5590861439704895,0.0,0.0,0.7352941036224365,100.0,255.0,adaptive,,,
16.0,binarize,chexnet,threshold-100_max_value-255_method-adaptive_mean,0.2463768124580383,0.36764705882352944,10,10,single,8.0,10.0,0.042177017599629885,8,"{0: 32, 1: 32, 2: 23, 3: 33, 4: 9, 5: 23, 6: 30, 7: 22}",2.663454532623291,0.1213592216372489,0.5125280618667603,0.1607142835855484,0.0436893217265605,2.326751947402954,0.0588235296308994,0.4531944692134857,0.0,0.0,0.5735294222831726,100.0,255.0,adaptive,,,
20.0,binarize,chexnet,threshold-100_max_value-255_method-fixed,0.2173912972211837,0.36764705882352944,3,3,single,12.0,14.0,0.013191502362775276,8,"{0: 19, 1: 18, 2: 18, 3: 34, 4: 25, 5: 32, 6: 25, 7: 33}",2.610464811325073,0.1407766938209533,0.4991752207279205,0.1388888955116272,0.0242718439549207,2.2540030479431152,0.073529414832592,0.4617060124874115,0.0,0.0,0.6323529481887817,100.0,255.0,fixed,,,
30.0,binarize,chexnet,threshold-100_max_value-70_method-adaptive_gaussian,0.1449275314807891,0.4264705882352941,1,1,single,21.0,24.0,-0.059272263377619316,8,"{0: 37, 1: 23, 2: 22, 3: 27, 4: 13, 5: 35, 6: 25, 7: 22}",2.9116368293762207,0.0922330096364021,0.4967362880706787,0.0857142880558967,0.029126213863492,2.351326465606689,0.1029411777853965,0.4769371151924133,0.0,0.0,0.6029411554336548,100.0,70.0,adaptive,,,
19.0,binarize,chexnet,threshold-70_max_value-220_method-adaptive_gaussian,0.2205882370471954,0.47058823529411764,14,14,single,11.0,13.0,0.01638844218878699,8,"{0: 25, 1: 26, 2: 36, 3: 29, 4: 21, 5: 23, 6: 26, 7: 18}",2.434930324554444,0.1990291327238083,0.5635948777198792,0.1578947305679321,0.029126213863492,2.0686137676239014,0.1176470592617988,0.5693277716636658,0.0,0.0,0.6911764740943909,70.0,220.0,adaptive,,,
21.0,binarize,chexnet,threshold-70_max_value-220_method-adaptive_mean,0.2058823555707931,0.4411764705882353,13,13,single,13.0,15.0,0.0016825607123846786,8,"{0: 31, 1: 19, 2: 26, 3: 37, 4: 10, 5: 18, 6: 39, 7: 24}",2.4441921710968018,0.1699029058218002,0.5613428354263306,0.2131147533655166,0.0631067976355552,2.1577279567718506,0.1617647111415863,0.5261523723602295,0.0,0.0,0.6470588445663452,70.0,220.0,adaptive,,,
29.0,binarize,chexnet,threshold-70_max_value-220_method-fixed,0.147058829665184,0.39705882352941174,5,5,single,20.0,23.0,-0.057140965193224424,8,"{0: 28, 1: 27, 2: 33, 3: 14, 4: 25, 5: 22, 6: 31, 7: 24}",2.6725075244903564,0.1116504818201065,0.4803031384944916,0.1190476194024086,0.0242718439549207,2.29085636138916,0.073529414832592,0.4498115479946136,0.0,0.0,0.5735294222831726,70.0,220.0,fixed,,,
22.0,binarize,chexnet,threshold-70_max_value-255_method-adaptive_gaussian,0.2028985470533371,0.38235294117647056,8,8,single,14.0,16.0,-0.0013012478050713205,8,"{0: 46, 1: 28, 2: 19, 3: 26, 4: 29, 5: 15, 6: 21, 7: 20}",2.494697093963623,0.1504854410886764,0.5587506890296936,0.145454540848732,0.0388349518179893,2.151131153106689,0.147058829665184,0.5185831785202026,0.0,0.0,0.6764705777168274,70.0,255.0,adaptive,,,
24.0,binarize,chexnet,threshold-70_max_value-255_method-adaptive_mean,0.1884057968854904,0.4117647058823529,14,14,single,16.0,18.0,-0.015793997972918028,8,"{0: 25, 1: 38, 2: 26, 3: 27, 4: 23, 5: 19, 6: 25, 7: 21}",2.700174331665039,0.1310679614543914,0.5169903039932251,0.0714285746216774,0.0194174759089946,2.24326753616333,0.147058829665184,0.4788680076599121,0.0,0.0,0.5882353186607361,70.0,255.0,adaptive,,,
20.0,binarize,chexnet,threshold-70_max_value-255_method-fixed,0.2173912972211837,0.36764705882352944,13,13,single,12.0,14.0,0.013191502362775276,8,"{0: 29, 1: 36, 2: 23, 3: 29, 4: 22, 5: 23, 6: 20, 7: 22}",2.601088762283325,0.1213592216372489,0.4992324709892273,0.1914893686771392,0.0436893217265605,2.243992328643799,0.1176470592617988,0.4658304452896118,0.0,0.0,0.5588235259056091,70.0,255.0,fixed,,,
21.0,binarize,chexnet,threshold-70_max_value-70_method-adaptive_gaussian,0.2058823555707931,0.35294117647058826,2,2,single,13.0,15.0,0.0016825607123846786,8,"{0: 33, 1: 27, 2: 18, 3: 30, 4: 10, 5: 24, 6: 34, 7: 28}",2.6822078227996826,0.1359223276376724,0.5317419171333313,0.1612903177738189,0.0485436879098415,2.2909905910491943,0.2058823555707931,0.4734150767326355,0.0,0.0,0.6029411554336548,70.0,70.0,adaptive,,,
24.0,binarize,chexnet,threshold-70_max_value-70_method-adaptive_mean,0.1884057968854904,0.5,1,1,single,16.0,18.0,-0.015793997972918028,8,"{0: 41, 1: 23, 2: 24, 3: 17, 4: 16, 5: 36, 6: 24, 7: 23}",2.8436474800109863,0.1650485396385193,0.5377424955368042,0.1506849378347396,0.0533980578184127,2.2881460189819336,0.1029411777853965,0.5331963896751404,0.0,0.0,0.6470588445663452,70.0,70.0,adaptive,,,
18.0,binarize,chexnet,threshold-70_max_value-70_method-fixed,0.2318840622901916,0.35294117647058826,6,6,single,10.0,12.0,0.027684267431783177,8,"{0: 21, 1: 35, 2: 24, 3: 30, 4: 27, 5: 19, 6: 33, 7: 15}",2.5975780487060547,0.1262135952711105,0.4887225031852722,0.0750000029802322,0.014563106931746,2.1375582218170166,0.1764705926179886,0.5156944990158081,0.0,0.0,0.6911764740943909,70.0,70.0,fixed,,,
19.0,binarize,chexnet,threshold-100_max_value-70_method-fixed,0.2205882370471954,0.4852941176470588,3,3,single,11.0,13.0,0.01638844218878699,8,"{0: 29, 1: 13, 2: 27, 3: 29, 4: 28, 5: 35, 6: 21, 7: 22}",2.5722055435180664,0.1359223276376724,0.4938579499721527,0.1521739065647125,0.0339805819094181,2.06304144859314,0.2205882370471954,0.5836474299430847,0.0,0.0,0.779411792755127,100.0,70.0,fixed,,,
19.0,binarize,chexnet,threshold-127_max_value-100_method-adaptive_gaussian,0.2205882370471954,0.45588235294117646,14,14,single,11.0,13.0,0.01638844218878699,8,"{0: 24, 1: 38, 2: 31, 3: 25, 4: 21, 5: 24, 6: 24, 7: 17}",2.40972638130188,0.1504854410886764,0.557148277759552,0.1860465109348297,0.0388349518179893,2.1062028408050537,0.2205882370471954,0.5622528791427612,0.0,0.0,0.6323529481887817,127.0,100.0,adaptive,,,
27.0,binarize,chexnet,threshold-127_max_value-100_method-adaptive_mean,0.1617647111415863,0.38235294117647056,5,5,single,19.0,21.0,-0.042435083716822114,8,"{0: 23, 1: 26, 2: 33, 3: 24, 4: 19, 5: 37, 6: 26, 7: 16}",2.6516642570495605,0.1456310749053955,0.5162059664726257,0.1632653027772903,0.0388349518179893,2.298642635345459,0.1617647111415863,0.4683329164981842,0.0,0.0,0.5735294222831726,127.0,100.0,adaptive,,,
17.0,binarize,chexnet,threshold-127_max_value-100_method-fixed,0.2352941185235977,0.47058823529411764,6,6,single,9.0,11.0,0.031094323665189272,8,"{0: 26, 1: 24, 2: 34, 3: 27, 4: 18, 5: 30, 6: 28, 7: 17}",2.43655776977539,0.1456310749053955,0.5193855166435242,0.21875,0.0339805819094181,2.036482334136963,0.2352941185235977,0.6011029481887817,0.0,0.0,0.6911764740943909,127.0,100.0,fixed,,,
26.0,binarize,chexnet,threshold-127_max_value-127_method-adaptive_gaussian,0.1739130467176437,0.4264705882352941,4,4,single,18.0,20.0,-0.030286748140764708,8,"{0: 15, 1: 25, 2: 30, 3: 39, 4: 17, 5: 27, 6: 30, 7: 21}",2.778815031051636,0.1310679614543914,0.4952112734317779,0.0925925895571708,0.0242718439549207,2.170953750610352,0.1029411777853965,0.5279752016067505,0.0,0.0,0.75,127.0,127.0,adaptive,,,
13.0,binarize,chexnet,threshold-127_max_value-127_method-adaptive_mean,0.2647058963775635,0.35294117647058826,1,1,single,5.0,7.0,0.06050610151915506,8,"{0: 45, 1: 28, 2: 20, 3: 24, 4: 18, 5: 13, 6: 32, 7: 24}",2.846874713897705,0.1601941734552383,0.5057027339935303,0.1578947305679321,0.0436893217265605,2.369369983673096,0.1323529481887817,0.4952267706394195,0.0,0.0,0.6176470518112183,127.0,127.0,adaptive,,,
24.0,binarize,chexnet,threshold-127_max_value-127_method-fixed,0.1884057968854904,0.45588235294117646,10,10,single,16.0,18.0,-0.015793997972918028,8,"{0: 18, 1: 16, 2: 25, 3: 33, 4: 29, 5: 35, 6: 29, 7: 19}",2.356943368911743,0.1504854410886764,0.5465356111526489,0.1481481492519378,0.0194174759089946,2.1105971336364746,0.1176470592617988,0.5376297831535339,0.0,0.0,0.6764705777168274,127.0,127.0,fixed,,,
25.0,binarize,chexnet,threshold-127_max_value-200_method-adaptive_gaussian,0.1764705926179886,0.3088235294117647,13,13,single,17.0,19.0,-0.02772920224041983,8,"{0: 45, 1: 17, 2: 26, 3: 27, 4: 17, 5: 25, 6: 24, 7: 23}",2.6283178329467773,0.1213592216372489,0.5211310386657715,0.1509433984756469,0.0388349518179893,2.243291139602661,0.1764705926179886,0.4603157937526703,0.0,0.0,0.5588235259056091,127.0,200.0,adaptive,,,
15.0,binarize,chexnet,threshold-127_max_value-200_method-adaptive_mean,0.25,0.3382352941176471,13,13,single,7.0,9.0,0.04580020514159158,8,"{0: 31, 1: 40, 2: 25, 3: 24, 4: 19, 5: 20, 6: 19, 7: 26}",2.6931827068328857,0.1310679614543914,0.4975156486034393,0.2083333283662796,0.0485436879098415,2.256776094436645,0.1029411777853965,0.4706963896751404,0.0,0.0,0.5588235259056091,127.0,200.0,adaptive,,,
23.0,binarize,chexnet,threshold-127_max_value-200_method-fixed,0.1911764740943908,0.4117647058823529,10,10,single,15.0,17.0,-0.013023320764017604,8,"{0: 27, 1: 19, 2: 31, 3: 28, 4: 24, 5: 23, 6: 31, 7: 21}",2.444319725036621,0.1067961156368255,0.5161234140396118,0.0344827584922313,0.0048543689772486,2.1236486434936523,0.1911764740943908,0.5344167351722717,0.0,0.0,0.6470588445663452,127.0,200.0,fixed,,,
17.0,binarize,chexnet,threshold-127_max_value-220_method-adaptive_gaussian,0.2352941185235977,0.3235294117647059,9,9,single,9.0,11.0,0.031094323665189272,8,"{0: 26, 1: 25, 2: 26, 3: 26, 4: 16, 5: 23, 6: 36, 7: 26}",2.5662379264831543,0.116504855453968,0.5174161195755005,0.1063829809427261,0.0242718439549207,2.2925474643707275,0.0441176481544971,0.4430919587612152,0.0,0.0,0.5735294222831726,127.0,220.0,adaptive,,,
19.0,binarize,chexnet,threshold-127_max_value-220_method-adaptive_mean,0.2205882370471954,0.4264705882352941,4,4,single,11.0,13.0,0.01638844218878699,8,"{0: 27, 1: 28, 2: 23, 3: 25, 4: 16, 5: 31, 6: 27, 7: 27}",2.669567584991455,0.1504854410886764,0.5229455232620239,0.1428571492433548,0.0485436879098415,2.1538398265838623,0.2205882370471954,0.5448436737060547,0.0,0.0,0.7058823704719543,127.0,220.0,adaptive,,,
18.0,binarize,chexnet,threshold-127_max_value-220_method-fixed,0.2318840622901916,0.4117647058823529,2,2,single,10.0,12.0,0.027684267431783177,8,"{0: 35, 1: 14, 2: 29, 3: 25, 4: 20, 5: 33, 6: 28, 7: 20}",2.617363691329956,0.1310679614543914,0.5003198385238647,0.1749999970197677,0.0339805819094181,2.242723226547241,0.1323529481887817,0.4998455345630646,0.0,0.0,0.6617646813392639,127.0,220.0,fixed,,,
27.0,binarize,chexnet,threshold-127_max_value-255_method-adaptive_gaussian,0.1617647111415863,0.35294117647058826,10,10,single,19.0,21.0,-0.042435083716822114,8,"{0: 46, 1: 27, 2: 34, 3: 19, 4: 8, 5: 27, 6: 24, 7: 19}",2.6283533573150635,0.1213592216372489,0.5083789825439453,0.0888888910412788,0.0194174759089946,2.2523860931396484,0.1617647111415863,0.4798721075057983,0.0,0.0,0.6323529481887817,127.0,255.0,adaptive,,,
23.0,binarize,chexnet,threshold-127_max_value-255_method-adaptive_mean,0.1911764740943908,0.4117647058823529,15,15,single,15.0,17.0,-0.013023320764017604,8,"{0: 28, 1: 18, 2: 44, 3: 21, 4: 17, 5: 33, 6: 25, 7: 18}",2.5525319576263428,0.1019417494535446,0.5203818678855896,0.0869565233588218,0.0194174759089946,2.162381887435913,0.1323529481887817,0.5258125066757202,0.0,0.0,0.6176470518112183,127.0,255.0,adaptive,,,
24.0,binarize,chexnet,threshold-127_max_value-255_method-fixed,0.1884057968854904,0.4117647058823529,11,11,single,16.0,18.0,-0.015793997972918028,8,"{0: 32, 1: 27, 2: 23, 3: 25, 4: 24, 5: 28, 6: 27, 7: 18}",2.451279163360596,0.1407766938209533,0.5393635034561157,0.1621621549129486,0.029126213863492,2.0860509872436523,0.1176470592617988,0.5713822245597839,0.0,0.0,0.7058823704719543,127.0,255.0,fixed,,,
19.0,binarize,chexnet,threshold-127_max_value-70_method-adaptive_gaussian,0.2205882370471954,0.45588235294117646,5,5,single,11.0,13.0,0.01638844218878699,8,"{0: 25, 1: 22, 2: 32, 3: 34, 4: 18, 5: 27, 6: 29, 7: 17}",2.561611652374268,0.1213592216372489,0.5279092788696289,0.1568627506494522,0.0388349518179893,2.12024998664856,0.2205882370471954,0.5521965622901917,0.0,0.0,0.6470588445663452,127.0,70.0,adaptive,,,
23.0,binarize,chexnet,threshold-100_max_value-70_method-adaptive_mean,0.1911764740943908,0.38235294117647056,15,15,single,15.0,17.0,-0.013023320764017604,8,"{0: 20, 1: 28, 2: 22, 3: 16, 4: 23, 5: 39, 6: 30, 7: 26}",2.3605778217315674,0.2038834989070892,0.5865285992622375,0.25,0.0631067976355552,2.1802685260772705,0.1911764740943908,0.5004479885101318,1.0,0.0147058824077248,0.6029411554336548,100.0,70.0,adaptive,,,
24.0,binarize,chexnet,threshold-127_max_value-70_method-adaptive_mean,0.1884057968854904,0.29411764705882354,2,2,single,16.0,18.0,-0.015793997972918028,8,"{0: 33, 1: 32, 2: 25, 3: 21, 4: 17, 5: 29, 6: 22, 7: 25}",2.793426275253296,0.1116504818201065,0.4893621504306793,0.0645161271095275,0.0194174759089946,2.354126214981079,0.1029411777853965,0.4422886967658996,1.0,0.0147058824077248,0.5441176295280457,127.0,70.0,adaptive,,,
22.0,binarize,chexnet,threshold-200_max_value-70_method-adaptive_mean,0.2028985470533371,0.39705882352941174,1,1,single,14.0,16.0,-0.0013012478050713205,8,"{0: 30, 1: 17, 2: 20, 3: 28, 4: 22, 5: 28, 6: 36, 7: 23}",3.4024524688720703,0.1213592216372489,0.4491991102695465,0.0978260859847068,0.0436893217265605,2.414191722869873,0.1617647111415863,0.5072911977767944,0.0,0.0,0.6470588445663452,200.0,70.0,adaptive,,,
27.0,binarize,chexnet,threshold-220_max_value-70_method-adaptive_mean,0.1617647111415863,0.36764705882352944,13,13,single,19.0,21.0,-0.042435083716822114,8,"{0: 30, 1: 38, 2: 30, 3: 29, 4: 12, 5: 21, 6: 21, 7: 23}",2.5124740600585938,0.1699029058218002,0.5437078475952148,0.1774193495512008,0.0533980578184127,2.1546859741210938,0.1617647111415863,0.5334435105323792,0.0,0.0,0.6764705777168274,220.0,70.0,adaptive,,,
19.0,binarize,chexnet,threshold-255_max_value-70_method-adaptive_mean,0.2205882370471954,0.38235294117647056,2,2,single,11.0,13.0,0.01638844218878699,8,"{0: 35, 1: 15, 2: 41, 3: 21, 4: 21, 5: 28, 6: 29, 7: 14}",2.7721853256225586,0.1359223276376724,0.5155074596405029,0.140625,0.0436893217265605,2.2843260765075684,0.2205882370471954,0.512249767780304,0.0,0.0,0.6470588445663452,255.0,70.0,adaptive,,,
27.0,binarize,chexnet,threshold-70_max_value-200_method-fixed,0.1617647111415863,0.35294117647058826,14,14,single,19.0,21.0,-0.042435083716822114,8,"{0: 14, 1: 33, 2: 14, 3: 24, 4: 28, 5: 33, 6: 33, 7: 25}",2.44746732711792,0.1650485396385193,0.5305872559547424,0.1666666716337204,0.0242718439549207,2.1901402473449707,0.1617647111415863,0.4929096698760986,0.0,0.0,0.5735294222831726,70.0,200.0,fixed,,,
17.0,binarize,chexnet,threshold-127_max_value-70_method-fixed,0.2352941185235977,0.4264705882352941,15,15,single,9.0,11.0,0.031094323665189272,8,"{0: 36, 1: 23, 2: 23, 3: 23, 4: 18, 5: 36, 6: 29, 7: 16}",2.34493088722229,0.1359223276376724,0.5465861558914185,0.1379310339689254,0.0194174759089946,2.0818896293640137,0.2352941185235977,0.5577885508537292,0.0,0.0,0.6176470518112183,127.0,70.0,fixed,,,
22.0,binarize,chexnet,threshold-200_max_value-100_method-adaptive_gaussian,0.2028985470533371,0.4264705882352941,13,13,single,14.0,16.0,-0.0013012478050713205,8,"{0: 28, 1: 24, 2: 19, 3: 28, 4: 13, 5: 42, 6: 27, 7: 23}",2.589289903640747,0.097087375819683,0.5183182954788208,0.095238097012043,0.0194174759089946,2.129387855529785,0.147058829665184,0.5390045046806335,0.0,0.0,0.6470588445663452,200.0,100.0,adaptive,,,
18.0,binarize,chexnet,threshold-200_max_value-100_method-adaptive_mean,0.2318840622901916,0.36764705882352944,3,3,single,10.0,12.0,0.027684267431783177,8,"{0: 30, 1: 33, 2: 22, 3: 30, 4: 18, 5: 23, 6: 24, 7: 24}",2.687302589416504,0.1407766938209533,0.5003719925880432,0.0625,0.014563106931746,2.20464825630188,0.073529414832592,0.4981308579444885,0.0,0.0,0.6176470518112183,200.0,100.0,adaptive,,,
22.0,binarize,chexnet,threshold-200_max_value-100_method-fixed,0.2028985470533371,0.4117647058823529,5,5,single,14.0,16.0,-0.0013012478050713205,8,"{0: 27, 1: 37, 2: 20, 3: 19, 4: 12, 5: 39, 6: 37, 7: 13}",2.247236013412476,0.116504855453968,0.5194360017776489,0.0,0.0,2.127699136734009,0.1323529481887817,0.5018845796585083,0.0,0.0,0.6323529481887817,200.0,100.0,fixed,,,
26.0,binarize,chexnet,threshold-200_max_value-127_method-adaptive_gaussian,0.1739130467176437,0.4411764705882353,1,1,single,18.0,20.0,-0.030286748140764708,8,"{0: 30, 1: 28, 2: 26, 3: 24, 4: 8, 5: 34, 6: 35, 7: 19}",3.1439859867095947,0.097087375819683,0.4959468245506286,0.0857142880558967,0.0436893217265605,2.4328861236572266,0.073529414832592,0.5072447657585144,0.0,0.0,0.6911764740943909,200.0,127.0,adaptive,,,
17.0,binarize,chexnet,threshold-200_max_value-127_method-adaptive_mean,0.2352941185235977,0.38235294117647056,3,3,single,9.0,11.0,0.031094323665189272,8,"{0: 30, 1: 27, 2: 18, 3: 24, 4: 18, 5: 37, 6: 28, 7: 22}",2.6422276496887207,0.1456310749053955,0.5214188098907471,0.2592592537403106,0.0679611638188362,2.3022825717926025,0.073529414832592,0.4772460758686065,0.0,0.0,0.6911764740943909,200.0,127.0,adaptive,,,
22.0,binarize,chexnet,threshold-200_max_value-127_method-fixed,0.2028985470533371,0.4117647058823529,7,7,single,14.0,16.0,-0.0013012478050713205,8,"{0: 25, 1: 35, 2: 19, 3: 12, 4: 4, 5: 39, 6: 44, 7: 26}",2.199430227279663,0.1310679614543914,0.5609303712844849,0.2000000029802322,0.0097087379544973,2.085823774337769,0.1176470592617988,0.5291028022766113,0.0,0.0,0.6617646813392639,200.0,127.0,fixed,,,
27.0,binarize,chexnet,threshold-200_max_value-200_method-adaptive_gaussian,0.1617647111415863,0.4117647058823529,3,3,single,19.0,21.0,-0.042435083716822114,8,"{0: 33, 1: 20, 2: 31, 3: 28, 4: 13, 5: 24, 6: 35, 7: 20}",2.7106761932373047,0.1213592216372489,0.4997407793998718,0.0980392172932624,0.0242718439549207,2.1748149394989014,0.1617647111415863,0.5316207408905029,0.0,0.0,0.6470588445663452,200.0,200.0,adaptive,,,
24.0,binarize,chexnet,threshold-200_max_value-200_method-adaptive_mean,0.1884057968854904,0.45588235294117646,5,5,single,16.0,18.0,-0.015793997972918028,8,"{0: 33, 1: 24, 2: 22, 3: 25, 4: 23, 5: 26, 6: 40, 7: 11}",2.733216524124145,0.1213592216372489,0.5009728670120239,0.1785714328289032,0.0485436879098415,2.256879568099976,0.1029411777853965,0.4934039711952209,0.0,0.0,0.6323529481887817,200.0,200.0,adaptive,,,
20.0,binarize,chexnet,threshold-200_max_value-200_method-fixed,0.2173912972211837,0.47058823529411764,6,6,single,12.0,14.0,0.013191502362775276,8,"{0: 19, 1: 42, 2: 20, 3: 13, 4: 16, 5: 38, 6: 41, 7: 15}",2.221377372741699,0.1553398072719574,0.5565271377563477,0.3846153914928436,0.0242718439549207,2.065829038619995,0.1323529481887817,0.5412290096282959,0.0,0.0,0.6323529481887817,200.0,200.0,fixed,,,
23.0,binarize,chexnet,threshold-200_max_value-220_method-adaptive_gaussian,0.1911764740943908,0.39705882352941174,9,9,single,15.0,17.0,-0.013023320764017604,8,"{0: 28, 1: 22, 2: 24, 3: 26, 4: 15, 5: 31, 6: 35, 7: 23}",2.6645798683166504,0.1456310749053955,0.520541787147522,0.0983606576919555,0.029126213863492,2.198408842086792,0.147058829665184,0.5016374588012695,0.0,0.0,0.6470588445663452,200.0,220.0,adaptive,,,
